Wetterstation 1766 FMO;;;;;;;;
Parameter;Durchschnittl. Temperatur;Durschnittl. rel. Luftfeuchtigkeit;Windgeschwindigkeit;Windrichtung;Durchschn. Luftdruck;Globalstrahlung;Globalstrahlung;Gesamtniederschlag
Einheit;┬░C;%;m/s;deg;hPa;umgerechnet in W/m2;J/cm2;mm
H├Âhe d. Messger├ñts ├╝ber Grund;2 m;2 m;10 m;10 m;0 m;o.A.;o.A.;1 m
H├Âhe d. Station ├╝ber NN;47,8 m;47,8 m;47,8 m;47,8 m;47,8 m;o.A.;o.A.;47,8 m
Messmethode;Platin Widerstandsthermometer;Kapazitiver Feuchtesensor;Schalensternanemometer;Windfahne;Digitalbarometer;o.A.;o.A.;Niederschlagskippwaage
MESS_DATUM;TT_10;RF_10;FF_10;DD_10;PP_10/ Luftdruck;FG in W/m2 (Stundensummen);FG in J/cm2 (Stundensummen);RWS_10
02.12.2025 11:10;5,2;90,9;3,9;150;1003,5;50;3;0,02
02.12.2025 11:20;5,3;90,4;3,6;150;1003,4;50;3;0,01
02.12.2025 11:30;5,4;90;3,7;160;1003,4;50;3;0,01
02.12.2025 11:40;5,4;90,1;3,3;160;1003,3;50;3;0,02
02.12.2025 11:50;5,5;90,2;3,7;160;1003,2;50;3;0,01
02.12.2025 12:00;5,5;90,4;3,5;160;1003,2;83,33333333;5;0
02.12.2025 12:10;5,6;89,7;3,8;160;1003,2;83,33333333;5;0
02.12.2025 12:20;5,7;89,1;3,9;160;1003,2;83,33333333;5;0
02.12.2025 12:30;5,9;89,7;3,2;170;1003,4;83,33333333;5;0
02.12.2025 12:40;6;88,8;3,2;160;1003,4;83,33333333;5;0
02.12.2025 12:50;6,2;88,4;2,9;160;1003,4;83,33333333;5;0
02.12.2025 13:00;6,3;87,5;2,7;160;1003,4;88,88333333;5,333;0
02.12.2025 13:10;6,5;88;2,8;160;1003,4;88,88333333;5,333;0
02.12.2025 13:20;6,6;86,3;3,4;160;1003,4;88,88333333;5,333;0
02.12.2025 13:30;6,8;85,7;3,2;170;1003,5;88,88333333;5,333;0
02.12.2025 13:40;6,8;84,6;3,3;160;1003,5;88,88333333;5,333;0
02.12.2025 13:50;6,9;85;2,9;170;1003,6;88,88333333;5,333;0
02.12.2025 14:00;7;85,5;2,9;160;1003,5;61,11666667;3,667;0
02.12.2025 14:10;7;84,5;2,6;160;1003,5;61,11666667;3,667;0
02.12.2025 14:20;7,1;84,5;2,6;160;1003,5;61,11666667;3,667;0
02.12.2025 14:30;7,1;85,1;2,6;170;1003,5;61,11666667;3,667;0
02.12.2025 14:40;7,2;84,3;2,5;170;1003,5;61,11666667;3,667;0
02.12.2025 14:50;7,2;84,6;2,5;170;1003,6;61,11666667;3,667;0
02.12.2025 15:00;7,2;83,1;2,5;170;1003,6;33,33333333;2;0
02.12.2025 15:10;7,3;83,9;2,1;160;1003,6;33,33333333;2;0
02.12.2025 15:20;7,3;82,6;2,2;160;1003,5;33,33333333;2;0
02.12.2025 15:30;7,3;83,3;2,4;160;1003,5;33,33333333;2;0
02.12.2025 15:40;7,3;82,8;2,5;170;1003,6;33,33333333;2;0
02.12.2025 15:50;7,3;82,8;2,7;170;1003,7;33,33333333;2;0
02.12.2025 16:00;7,4;81,3;3,1;170;1003,8;2,783333333;0,167;0
02.12.2025 16:10;7,4;81,5;2,7;170;1003,9;2,783333333;0,167;0
02.12.2025 16:20;7,3;81,8;2,5;170;1003,9;2,783333333;0,167;0
02.12.2025 16:30;7,3;80,6;2,4;170;1004;2,783333333;0,167;0
02.12.2025 16:40;7,3;80,2;2,6;170;1004;2,783333333;0,167;0
02.12.2025 16:50;7,2;80,2;2,7;170;1004,1;2,783333333;0,167;0
02.12.2025 17:00;7,3;78,6;2,6;170;1004,1;0;0;0
02.12.2025 17:10;7,1;78,7;2,7;180;1004,2;0;0;0
02.12.2025 17:20;6,9;79,8;2;170;1004,2;0;0;0
02.12.2025 17:30;7;79,8;2,1;150;1004,2;0;0;0
02.12.2025 17:40;6,8;80,6;2,3;160;1004,2;0;0;0
02.12.2025 17:50;6,6;81,7;1,9;150;1004,2;0;0;0
02.12.2025 18:00;6,5;81,7;1,9;150;1004,3;0;0;0
02.12.2025 18:10;6,7;80,7;1,5;150;1004,4;0;0;0
02.12.2025 18:20;6,7;80,4;1,1;180;1004,5;0;0;0
02.12.2025 18:30;6,7;80,1;0,8;180;1004,4;0;0;0
02.12.2025 18:40;6,1;84,7;0,9;150;1004,5;0;0;0
02.12.2025 18:50;6,1;84,1;0,8;130;1004,6;0;0;0
02.12.2025 19:00;6;84,2;0,5;130;1004,8;0;0;0
02.12.2025 19:10;5,9;87;0,7;130;1004,8;0;0;0
02.12.2025 19:20;5,9;85,2;1,3;140;1004,9;0;0;0
02.12.2025 19:30;6,1;84,2;0,9;110;1004,9;0;0;0
02.12.2025 19:40;5,7;88,5;0,5;110;1005;0;0;0
02.12.2025 19:50;5,4;87,7;0,6;100;1005,1;0;0;0
02.12.2025 20:00;5,3;88,6;0,8;90;1005,1;0;0;0
02.12.2025 20:10;5,2;90,5;0,7;100;1005,2;0;0;0
02.12.2025 20:20;5,2;89,9;0,7;110;1005,2;0;0;0
02.12.2025 20:30;5,3;89,3;1;100;1005,3;0;0;0
02.12.2025 20:40;5,7;86,3;1;110;1005,3;0;0;0
02.12.2025 20:50;5,9;86;1,1;110;1005,2;0;0;0
02.12.2025 21:00;5,9;86,5;1;110;1005,3;0;0;0
02.12.2025 21:10;6;86,6;0,9;110;1005,4;0;0;0
02.12.2025 21:20;6,1;86,1;1,3;100;1005,4;0;0;0
02.12.2025 21:30;6,1;87,7;1,2;100;1005,5;0;0;0
02.12.2025 21:40;6,1;86,5;0,8;100;1005,6;0;0;0
02.12.2025 21:50;6,2;86,4;0,6;100;1005,6;0;0;0
02.12.2025 22:00;6,1;87,3;1,1;110;1005,6;0;0;0
02.12.2025 22:10;6,2;85,3;1,6;120;1005,6;0;0;0
02.12.2025 22:20;6,2;86;1,5;130;1005,6;0;0;0
02.12.2025 22:30;6,2;84,6;1,6;130;1005,5;0;0;0
02.12.2025 22:40;6,2;84,7;1,7;140;1005,5;0;0;0
02.12.2025 22:50;6,2;84,5;1,8;130;1005,6;0;0;0
02.12.2025 23:00;6,2;85,3;1,5;130;1005,6;0;0;0
02.12.2025 23:10;6,2;84,7;1,8;140;1005,7;0;0;0
02.12.2025 23:20;6,1;85;1,6;140;1005,8;0;0;0
02.12.2025 23:30;6,2;86,9;1,1;120;1005,9;0;0;0
02.12.2025 23:40;6,1;85,5;1;120;1005,9;0;0;0
02.12.2025 23:50;6,2;84;1,8;130;1005,9;0;0;0
03.12.2025 00:00;6,3;83,3;2,2;140;1005,9;0;0;0
03.12.2025 00:10;6,3;83,2;2,2;140;1005,9;0;0;0
03.12.2025 00:20;6,3;83,8;1,8;140;1005,9;0;0;0
03.12.2025 00:30;6,3;83,6;1,9;140;1006;0;0;0
03.12.2025 00:40;6,1;85;1,6;130;1006;0;0;0
03.12.2025 00:50;6,1;85,1;1,7;130;1005,9;0;0;0
03.12.2025 01:00;6,1;84,8;2,1;140;1005,9;0;0;0
03.12.2025 01:10;6,1;85,1;1,9;140;1006;0;0;0
03.12.2025 01:20;6,1;86,3;1,9;140;1006,1;0;0;0
03.12.2025 01:30;5,9;87,7;1,5;140;1006,1;0;0;0
03.12.2025 01:40;5,9;87,4;1,7;140;1006;0;0;0
03.12.2025 01:50;5,9;88,3;1,7;140;1005,9;0;0;0
03.12.2025 02:00;5,9;89,4;1,6;130;1005,9;0;0;0
03.12.2025 02:10;5,9;88;1,4;130;1006;0;0;0
03.12.2025 02:20;5,9;87,9;1,7;130;1005,9;0;0;0
03.12.2025 02:30;5,9;88,9;1,5;130;1005,8;0;0;0
03.12.2025 02:40;6,1;87,6;1,5;140;1005,8;0;0;0
03.12.2025 02:50;6,1;87,9;1,9;130;1005,8;0;0;0
03.12.2025 03:00;6,1;88,6;1,4;130;1005,7;0;0;0
03.12.2025 03:10;6,1;88,1;1,5;130;1005,6;0;0;0
03.12.2025 03:20;6;89,9;1,2;110;1005,6;0;0;0
03.12.2025 03:30;6;90,3;1;130;1005,6;0;0;0
03.12.2025 03:40;5,9;91,2;1,3;140;1005,5;0;0;0
03.12.2025 03:50;5,9;92,2;1,2;140;1005,5;0;0;0
03.12.2025 04:00;5,8;93;1;120;1005,5;0;0;0,01
03.12.2025 04:10;5,8;93,2;0,9;130;1005,4;0;0;0
03.12.2025 04:20;5,9;93,2;0,8;120;1005,5;0;0;0
03.12.2025 04:30;5,9;93;0,7;120;1005,4;0;0;0
03.12.2025 04:40;5,9;93,6;0,6;120;1005,3;0;0;0,03
03.12.2025 04:50;5,8;94;0,6;120;1005,4;0;0;0
03.12.2025 05:00;5,8;95,1;1,1;130;1005,3;0;0;0
03.12.2025 05:10;5,8;95,5;1,4;120;1005,2;0;0;0
03.12.2025 05:20;5,9;95,3;2;130;1005,4;0;0;0
03.12.2025 05:30;5,9;95,6;2;140;1005,3;0;0;0
03.12.2025 05:40;5,8;95,9;1,8;130;1005,3;0;0;0
03.12.2025 05:50;5,9;95,7;1,8;130;1005,2;0;0;0
03.12.2025 06:00;5,9;96,6;1,6;120;1005,2;0;0;0
03.12.2025 06:10;5,9;96,1;1,6;140;1005,3;0;0;0
03.12.2025 06:20;5,9;96,1;2;150;1005,3;0;0;0
03.12.2025 06:30;5,8;96,5;1,7;150;1005,4;0;0;0
03.12.2025 06:40;5,7;96,9;1,2;140;1005,4;0;0;0
03.12.2025 06:50;5,8;96,2;1;130;1005,5;0;0;0
03.12.2025 07:00;5,9;95,6;1,7;140;1005,5;0;0;0
03.12.2025 07:10;5,9;96;1,7;130;1005,5;0;0;0
03.12.2025 07:20;5,9;95,7;1,6;130;1005,5;0;0;0
03.12.2025 07:30;5,7;97,2;1,1;120;1005,7;0;0;0
03.12.2025 07:40;5,7;97,2;1;120;1005,7;0;0;0
03.12.2025 07:50;5,5;96,8;0,5;110;1005,7;0;0;0
03.12.2025 08:00;5,4;97,1;0,6;110;1005,8;2,783333333;0,167;0
03.12.2025 08:10;5,3;97,1;0,6;110;1005,9;2,783333333;0,167;0
03.12.2025 08:20;5,4;97,4;0,6;120;1005,8;2,783333333;0,167;0
03.12.2025 08:30;5,4;97,1;0,9;130;1005,8;2,783333333;0,167;0
03.12.2025 08:40;5,4;97,2;0,7;120;1005,8;2,783333333;0,167;0
03.12.2025 08:50;5,4;96,5;1,2;130;1005,7;2,783333333;0,167;0
03.12.2025 09:00;5,5;96,1;1,1;120;1005,7;27,78333333;1,667;0
03.12.2025 09:10;5,6;95,4;1,1;130;1005,7;27,78333333;1,667;0
03.12.2025 09:20;5,6;95,4;1,5;120;1005,7;27,78333333;1,667;0
03.12.2025 09:30;5,8;94,3;1,5;130;1005,8;27,78333333;1,667;0
03.12.2025 09:40;5,9;94,1;2;150;1005,9;27,78333333;1,667;0
03.12.2025 09:50;6;93,8;1,7;140;1005,9;27,78333333;1,667;0
03.12.2025 10:00;6,1;93,4;1,3;130;1006;50;3;0
03.12.2025 10:10;6,2;93;1,4;140;1005,9;50;3;0
03.12.2025 10:20;6,3;93,4;1,2;130;1006;50;3;0
03.12.2025 10:30;6,5;92,2;1,3;140;1006;50;3;0
03.12.2025 10:40;6,5;90,6;1,1;120;1006;50;3;0
03.12.2025 10:50;6,7;90,1;0,6;140;1006;50;3;0
03.12.2025 11:00;6,8;90,1;1,3;140;1006;75;4,5;0
03.12.2025 11:10;6,9;89,2;1,2;150;1006;75;4,5;0
03.12.2025 11:20;7,2;90,6;0,9;160;1005,9;75;4,5;0
03.12.2025 11:30;7,2;89,9;1,2;120;1005,9;75;4,5;0
03.12.2025 11:40;7,2;89,1;0,9;90;1005,9;75;4,5;0
03.12.2025 11:50;7,2;88,9;1,3;100;1005,8;75;4,5;0
03.12.2025 12:00;7,3;88;0,9;110;1005,9;72,21666667;4,333;0
03.12.2025 12:10;7,4;88,1;1;120;1005,9;72,21666667;4,333;0
03.12.2025 12:20;7,5;88,7;1,1;120;1005,9;72,21666667;4,333;0
03.12.2025 12:30;7,5;88,5;1,4;130;1005,9;72,21666667;4,333;0
03.12.2025 12:40;7,6;87,1;1;130;1005,8;72,21666667;4,333;0
03.12.2025 12:50;7,7;86,2;1;130;1005,7;72,21666667;4,333;0
03.12.2025 13:00;7,8;86,2;1,4;140;1005,7;94,45;5,667;0
03.12.2025 13:10;7,7;85,6;1,4;140;1005,7;94,45;5,667;0
03.12.2025 13:20;7,8;85,9;1,4;150;1005,7;94,45;5,667;0
03.12.2025 13:30;7,8;87,1;1;120;1005,6;94,45;5,667;0
03.12.2025 13:40;7,9;86,8;1,1;130;1005,6;94,45;5,667;0
03.12.2025 13:50;7,8;85,8;0,9;130;1005,5;94,45;5,667;0
03.12.2025 14:00;7,9;86;0,9;130;1005,5;55,55;3,333;0
03.12.2025 14:10;7,9;85,8;1,2;140;1005,5;55,55;3,333;0
03.12.2025 14:20;7,9;85,8;1,4;130;1005,4;55,55;3,333;0
03.12.2025 14:30;7,9;85,3;1,4;140;1005,4;55,55;3,333;0
03.12.2025 14:40;8;86,2;1,4;130;1005,5;55,55;3,333;0
03.12.2025 14:50;8;86,3;1,4;140;1005,5;55,55;3,333;0
03.12.2025 15:00;7,9;86,1;1,6;140;1005,5;16,66666667;1;0
03.12.2025 15:10;7,8;86,7;1,3;130;1005,5;16,66666667;1;0
03.12.2025 15:20;7,8;86,6;1,2;130;1005,5;16,66666667;1;0
03.12.2025 15:30;7,7;88,1;1,2;130;1005,5;16,66666667;1;0
03.12.2025 15:40;7,7;87,3;1,3;130;1005,5;16,66666667;1;0
03.12.2025 15:50;7,7;87,1;1,5;130;1005,4;16,66666667;1;0
03.12.2025 16:00;7,7;86,8;1,5;130;1005,4;0;0;0
03.12.2025 16:10;7,6;86,9;1,6;130;1005,5;0;0;0
03.12.2025 16:20;7,6;87,4;1,8;140;1005,4;0;0;0
03.12.2025 16:30;7,5;88,1;1,7;150;1005,5;0;0;0
03.12.2025 16:40;7,4;89,2;1,6;160;1005,6;0;0;0,01
03.12.2025 16:50;7,3;90,9;1,6;160;1005,6;0;0;0,02
03.12.2025 17:00;7,2;92;1,6;150;1005,6;0;0;0,02
03.12.2025 17:10;7,1;93,1;1,6;150;1005,7;0;0;0,02
03.12.2025 17:20;7;93,3;1,6;150;1005,7;0;0;0
03.12.2025 17:30;7;93,8;1,5;160;1005,7;0;0;0
03.12.2025 17:40;6,9;94;1,3;160;1005,7;0;0;0
03.12.2025 17:50;6,9;93,9;1,3;160;1005,8;0;0;0
03.12.2025 18:00;6,9;93,9;1,2;160;1005,8;0;0;0
03.12.2025 18:10;6,9;93,7;1,3;160;1005,8;0;0;0
03.12.2025 18:20;6,9;93,8;1,2;170;1005,8;0;0;0
03.12.2025 18:30;6,9;93,7;1,2;170;1005,8;0;0;0
03.12.2025 18:40;7;92,3;1,1;170;1005,8;0;0;0
03.12.2025 18:50;7;93;0,9;160;1005,7;0;0;0
03.12.2025 19:00;6,9;93,2;1;170;1005,8;0;0;0
03.12.2025 19:10;7;92,3;1,1;160;1005,8;0;0;0
03.12.2025 19:20;7;93,8;1,2;180;1005,9;0;0;0
03.12.2025 19:30;6,9;92,8;1,3;190;1005,9;0;0;0
03.12.2025 19:40;7;92;1,3;200;1005,9;0;0;0
03.12.2025 19:50;7,1;90,6;1,3;200;1005,8;0;0;0
03.12.2025 20:00;7,3;89,6;1,6;190;1005,7;0;0;0
03.12.2025 20:10;7,3;89,4;1,2;190;1005,7;0;0;0
03.12.2025 20:20;7,3;90,2;1,3;190;1005,7;0;0;0
03.12.2025 20:30;7,4;89,3;1,8;200;1005,8;0;0;0
03.12.2025 20:40;7,5;89,1;1,8;210;1005,8;0;0;0
03.12.2025 20:50;7,4;90,5;1,4;200;1005,7;0;0;0
03.12.2025 21:00;7,3;90,9;1;180;1005,7;0;0;0
03.12.2025 21:10;7,2;91,6;1,5;180;1005,8;0;0;0
03.12.2025 21:20;7,2;91,1;1,4;200;1005,7;0;0;0
03.12.2025 21:30;7,1;91,4;1,4;180;1005,6;0;0;0
03.12.2025 21:40;7;92;1,3;170;1005,6;0;0;0
03.12.2025 21:50;6,9;92,6;1,7;180;1005,7;0;0;0
03.12.2025 22:00;7;91,9;1,7;180;1005,8;0;0;0
03.12.2025 22:10;7;91,9;1,4;180;1005,8;0;0;0
03.12.2025 22:20;6,9;92,4;1,3;170;1005,7;0;0;0
03.12.2025 22:30;6,9;92,8;1,4;150;1005,7;0;0;0
03.12.2025 22:40;6,9;93,3;1,2;170;1005,8;0;0;0
03.12.2025 22:50;6,9;93,1;1,1;180;1005,8;0;0;0
03.12.2025 23:00;6,9;93,4;1;160;1005,7;0;0;0
03.12.2025 23:10;6,9;94;1;180;1005,7;0;0;0,01
03.12.2025 23:20;6,8;94,2;1,1;180;1005,7;0;0;0,01
03.12.2025 23:30;6,8;95,4;1;160;1005,7;0;0;0,05
03.12.2025 23:40;6,8;95,5;1,1;150;1005,7;0;0;0,02
03.12.2025 23:50;6,7;96,2;1,5;140;1005,6;0;0;0,02
04.12.2025 00:00;6,6;96,6;1,4;140;1005,6;0;0;0,04
04.12.2025 00:10;6,6;96,5;1,2;150;1005,5;0;0;0,06
04.12.2025 00:20;6,5;97,4;1,2;150;1005,4;0;0;0,13
04.12.2025 00:30;6,5;97,5;1,1;140;1005,3;0;0;0,07
04.12.2025 00:40;6,5;98;1;130;1005,2;0;0;0,05
04.12.2025 00:50;6,4;97,4;1,3;140;1005,2;0;0;0,06
04.12.2025 01:00;6,4;97,4;1,6;140;1005,1;0;0;0,04
04.12.2025 01:10;6,4;97,1;1,6;140;1005;0;0;0,06
04.12.2025 01:20;6,3;97,1;1,5;140;1004,9;0;0;0,07
04.12.2025 01:30;6,3;97,3;1,5;130;1004,9;0;0;0,04
04.12.2025 01:40;6,3;96,8;1,7;130;1004,8;0;0;0,07
04.12.2025 01:50;6,3;97;1,8;140;1004,7;0;0;0,08
04.12.2025 02:00;6,2;97,1;1,9;140;1004,7;0;0;0,09
04.12.2025 02:10;6,2;96,6;2,3;150;1004,7;0;0;0,08
04.12.2025 02:20;6,2;96,4;2,5;150;1004,6;0;0;0,17
04.12.2025 02:30;6,1;96,4;2,6;150;1004,6;0;0;0,28
04.12.2025 02:40;6,1;96,8;2,3;150;1004,5;0;0;0,15
04.12.2025 02:50;6,1;96,4;2,4;150;1004,5;0;0;0,29
04.12.2025 03:00;6,1;96,7;2,3;150;1004,5;0;0;0,2
04.12.2025 03:10;6;96,3;2,3;150;1004,4;0;0;0,18
04.12.2025 03:20;6;97;2,3;150;1004,3;0;0;0,19
04.12.2025 03:30;6;97,5;2,3;150;1004,2;0;0;0,19
04.12.2025 03:40;5,9;97,2;2,4;150;1004,1;0;0;0,14
04.12.2025 03:50;5,9;97,4;2,2;150;1004,1;0;0;0,11
04.12.2025 04:00;5,9;97,3;2,2;150;1004;0;0;0,11
04.12.2025 04:10;5,9;97,5;1,9;140;1003,9;0;0;0,07
04.12.2025 04:20;5,8;97,4;2;140;1003,8;0;0;0,06
04.12.2025 04:30;5,8;96,9;2,4;140;1003,9;0;0;0,06
04.12.2025 04:40;5,7;96,8;2,6;140;1003,7;0;0;0,07
04.12.2025 04:50;5,7;97,2;2,5;130;1003,5;0;0;0,02
04.12.2025 05:00;5,6;96,9;2,5;130;1003,4;0;0;0
04.12.2025 05:10;5,6;96,7;2,4;140;1003,3;0;0;0,07
04.12.2025 05:20;5,6;96,8;2,4;140;1003,3;0;0;0,21
04.12.2025 05:30;5,6;96,4;2,4;140;1003,3;0;0;0,16
04.12.2025 05:40;5,6;97,1;2,4;140;1003,2;0;0;0,19
04.12.2025 05:50;5,6;97,1;2,5;150;1003,2;0;0;0,15
04.12.2025 06:00;5,6;97,2;2,3;140;1003,1;0;0;0,1
04.12.2025 06:10;5,6;97,6;2;140;1003;0;0;0,24
04.12.2025 06:20;5,5;97,9;1,9;140;1003;0;0;0,13
04.12.2025 06:30;5,5;97,6;1,7;140;1002,9;0;0;0,17
04.12.2025 06:40;5,5;97,7;1,7;130;1002,8;0;0;0,24
04.12.2025 06:50;5,5;97,5;1,4;130;1002,7;0;0;0,14
04.12.2025 07:00;5,5;98,3;1,7;130;1002,7;0;0;0,15
04.12.2025 07:10;5,5;97,5;1,6;130;1002,6;0;0;0,04
04.12.2025 07:20;5,4;97,9;1,4;130;1002,6;0;0;0,03
04.12.2025 07:30;5,4;98,2;1,7;130;1002,7;0;0;0,01
04.12.2025 07:40;5,4;98,2;1,5;130;1002,6;0;0;0
04.12.2025 07:50;5,4;97,8;1,2;130;1002,6;0;0;0
04.12.2025 08:00;5,4;97,7;1,9;130;1002,7;2,783333333;0,167;0
04.12.2025 08:10;5,4;98;2,1;130;1002,7;2,783333333;0,167;0
04.12.2025 08:20;5,4;97,8;1,9;130;1002,6;2,783333333;0,167;0
04.12.2025 08:30;5,5;97,5;2,2;130;1002,7;2,783333333;0,167;0
04.12.2025 08:40;5,5;97,6;2;130;1002,6;2,783333333;0,167;0
04.12.2025 08:50;5,5;97,3;2,1;130;1002,7;2,783333333;0,167;0
04.12.2025 09:00;5,5;97,5;2,1;130;1002,7;27,78333333;1,667;0
04.12.2025 09:10;5,5;97,9;2;120;1002,6;27,78333333;1,667;0
04.12.2025 09:20;5,5;97,3;2,3;130;1002,6;27,78333333;1,667;0
04.12.2025 09:30;5,5;97;2,4;130;1002,5;27,78333333;1,667;0
04.12.2025 09:40;5,5;96,5;2,6;130;1002,6;27,78333333;1,667;0
04.12.2025 09:50;5,5;96,6;2,5;130;1002,5;27,78333333;1,667;0
04.12.2025 10:00;5,6;96,6;2,4;130;1002,5;50;3;0
04.12.2025 10:10;5,6;96,3;2,4;130;1002,5;50;3;0
04.12.2025 10:20;5,5;95,9;2,2;130;1002,4;50;3;0
04.12.2025 10:30;5,6;95,8;2,3;130;1002,5;50;3;0
04.12.2025 10:40;5,6;96,1;2,4;130;1002,4;50;3;0
04.12.2025 10:50;5,7;95,6;2,5;130;1002,4;50;3;0
04.12.2025 11:00;5,6;95,3;2,9;130;1002,3;66,66666667;4;0
04.12.2025 11:10;5,6;94,3;2,4;130;1002,2;66,66666667;4;0
04.12.2025 11:20;5,7;94,7;2,3;130;1002,1;66,66666667;4;0
04.12.2025 11:30;5,6;94,1;2,4;130;1002;66,66666667;4;0
04.12.2025 11:40;5,7;93,9;2,7;130;1002;66,66666667;4;0
04.12.2025 11:50;5,6;93,2;3,1;140;1001,9;66,66666667;4;0
04.12.2025 12:00;5,6;92,6;2,9;140;1001,8;58,33333333;3,5;0
04.12.2025 12:10;5,7;92,5;3,1;130;1001,7;58,33333333;3,5;0
04.12.2025 12:20;5,7;92;3,1;130;1001,7;58,33333333;3,5;0
04.12.2025 12:30;5,7;92,4;3,2;130;1001,6;58,33333333;3,5;0
04.12.2025 12:40;5,4;92,4;2,2;120;1001,5;58,33333333;3,5;0
04.12.2025 12:50;5,4;92,8;1,9;120;1001,4;58,33333333;3,5;0
04.12.2025 13:00;5,5;93,2;2,1;120;1001,3;72,21666667;4,333;0
04.12.2025 13:10;5,4;92,6;2,2;120;1001,2;72,21666667;4,333;0
04.12.2025 13:20;5,3;91;2;120;1001,1;72,21666667;4,333;0
04.12.2025 13:30;5,4;91,2;1,9;110;1001;72,21666667;4,333;0
04.12.2025 13:40;5,4;90,4;2;120;1000,9;72,21666667;4,333;0
04.12.2025 13:50;5,5;90,7;2,8;130;1000,7;72,21666667;4,333;0
04.12.2025 14:00;5,7;88,3;2,1;130;1000,6;91,66666667;5,5;0
04.12.2025 14:10;5,4;89,9;2,7;130;1000,5;91,66666667;5,5;0
04.12.2025 14:20;5,5;90,3;2,8;130;1000,4;91,66666667;5,5;0
04.12.2025 14:30;5,7;89,3;2,8;130;1000,3;91,66666667;5,5;0
04.12.2025 14:40;5,7;89;2,8;130;1000,3;91,66666667;5,5;0
04.12.2025 14:50;5,5;88,6;3;130;1000,2;91,66666667;5,5;0
04.12.2025 15:00;5,5;90,1;2,2;130;1000,2;50;3;0
04.12.2025 15:10;5,3;90,3;1,9;120;1000,1;50;3;0
04.12.2025 15:20;5,1;90,3;2,5;120;1000,1;50;3;0
04.12.2025 15:30;5;91,4;1,8;110;1000,1;50;3;0
04.12.2025 15:40;4,8;92,5;1,2;110;1000;50;3;0
04.12.2025 15:50;4,7;91,8;1,3;110;999,9;50;3;0
04.12.2025 16:00;4,5;92,8;1,9;110;999,9;2,783333333;0,167;0
04.12.2025 16:10;4,4;93,2;1,7;120;999,8;2,783333333;0,167;0
04.12.2025 16:20;4,5;92,7;1,7;120;999,9;2,783333333;0,167;0
04.12.2025 16:30;4,2;93,4;1,4;110;999,9;2,783333333;0,167;0
04.12.2025 16:40;4,1;94,2;1,8;110;999,8;2,783333333;0,167;0
04.12.2025 16:50;4,1;93,3;2,5;130;999,9;2,783333333;0,167;0
04.12.2025 17:00;3,9;94;2,2;120;999,9;0;0;0
04.12.2025 17:10;3,6;95;1,4;110;999,8;0;0;0
04.12.2025 17:20;3,6;94,4;1,6;110;999,8;0;0;0
04.12.2025 17:30;3,6;94,6;2;110;999,9;0;0;0
04.12.2025 17:40;3,5;94,2;1,9;130;999,9;0;0;0
04.12.2025 17:50;3,4;94,3;1,9;120;1000;0;0;0
04.12.2025 18:00;3,3;94,5;2,1;120;1000,1;0;0;0
04.12.2025 18:10;3,1;95,1;1,7;120;1000,1;0;0;0
04.12.2025 18:20;3,1;95,4;1,4;120;1000;0;0;0
04.12.2025 18:30;3;95,4;1,6;110;999,9;0;0;0
04.12.2025 18:40;2,9;95;1,7;120;999,9;0;0;0
04.12.2025 18:50;3;94,6;1,7;110;1000;0;0;0
04.12.2025 19:00;3;94,4;1,8;120;1000,1;0;0;0
04.12.2025 19:10;2,9;94,4;1,6;120;1000,1;0;0;0
04.12.2025 19:20;2,8;94,4;1,7;120;1000,2;0;0;0
04.12.2025 19:30;2,7;93,6;2;120;1000,3;0;0;0
04.12.2025 19:40;2,7;93,5;2,2;130;1000,4;0;0;0
04.12.2025 19:50;2,6;94;2,3;130;1000,4;0;0;0
04.12.2025 20:00;2,6;93,2;2,4;130;1000,4;0;0;0
04.12.2025 20:10;2,4;94;2,2;130;1000,4;0;0;0
04.12.2025 20:20;2,2;94,7;2,1;130;1000,4;0;0;0
04.12.2025 20:30;2,2;94,2;2,1;130;1000,4;0;0;0
04.12.2025 20:40;2,1;94;2,2;120;1000,4;0;0;0
04.12.2025 20:50;1,9;94,8;1,8;120;1000,4;0;0;0
04.12.2025 21:00;1,8;94,1;2;120;1000,4;0;0;0
04.12.2025 21:10;1,8;93,8;1,9;130;1000,5;0;0;0
04.12.2025 21:20;1,7;94,4;2,1;130;1000,5;0;0;0
04.12.2025 21:30;1,7;94,2;2,2;130;1000,4;0;0;0
04.12.2025 21:40;1,6;94,3;1,9;130;1000,4;0;0;0
04.12.2025 21:50;1,5;94,3;1,6;120;1000,5;0;0;0
04.12.2025 22:00;1,6;94,5;1,7;110;1000,5;0;0;0
04.12.2025 22:10;1,6;94,1;1,5;120;1000,5;0;0;0
04.12.2025 22:20;1,6;93,9;1,4;120;1000,5;0;0;0
04.12.2025 22:30;1,6;93,4;1,8;120;1000,5;0;0;0
04.12.2025 22:40;1,5;93,2;2,3;120;1000,6;0;0;0
04.12.2025 22:50;1,5;92,6;2,4;120;1000,6;0;0;0
04.12.2025 23:00;1,4;92,9;2,7;130;1000,8;0;0;0
04.12.2025 23:10;1,4;93,1;2,4;120;1000,9;0;0;0
04.12.2025 23:20;1,4;93,1;2,5;120;1001;0;0;0
04.12.2025 23:30;1,3;93,3;1,9;110;1001;0;0;0
